idx,case,Activity,timestamp,lifecycle,ApplicationType,LoanGoal,RequestedAmount,MonthlyCost,resource,Selected,EventID,OfferID,FirstWithdrawalAmount,Action,Accepted,CreditScore,NumberOfTerms,EventOrigin,OfferedAmount,EventIDraw
357534,Application_1001274919,W_Validate application,2016-05-10T15:11:31.513+0100,START,Limit raise,Car,7500.0,Unknown,User_116,Unknown,Workitem_482206758,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_482206758
357535,Application_1001274919,A_Validating,2016-05-10T15:11:31.581+0100,COMPLETE,Limit raise,Car,7500.0,Unknown,User_116,Unknown,ApplState_1567889551,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1567889551
357536,Application_1001274919,W_Validate application,2016-05-10T15:12:00.552+0100,SUSPEND,Limit raise,Car,7500.0,Unknown,User_116,Unknown,Workitem_594892983,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_594892983
357537,Application_1001274919,O_Accepted,2016-05-10T17:27:24.195+0100,COMPLETE,Limit raise,Car,7500.0,Unknown,User_102,Unknown,OfferState_331960257,Offer_1990465240,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_331960257
357538,Application_1001274919,A_Pending,2016-05-10T17:27:24.199+0100,COMPLETE,Limit raise,Car,7500.0,Unknown,User_102,Unknown,ApplState_575409752,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_575409752
357539,Application_1001274919,W_Validate application,2016-05-10T17:27:24.202+0100,ATE_ABORT,Limit raise,Car,7500.0,Unknown,User_102,Unknown,Workitem_679790870,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_679790870
1132213,Application_1001484676,A_Create Application,2016-12-07T10:19:29.974+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,Application_1001484676,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Application,Unknown,Application_1001484676
1132214,Application_1001484676,A_Concept,2016-12-07T10:19:29.981+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,ApplState_1085654918,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1085654918
1132215,Application_1001484676,W_Complete application,2016-12-07T10:19:29.988+0100,SCHEDULE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,Workitem_488627382,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_488627382
1132216,Application_1001484676,W_Complete application,2016-12-07T10:19:29.989+0100,START,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,Workitem_433805677,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_433805677
1132217,Application_1001484676,A_Accepted,2016-12-07T10:21:23.077+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,ApplState_367502862,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_367502862
1132218,Application_1001484676,O_Create Offer,2016-12-07T10:23:15.402+0100,COMPLETE,Limit raise,Home improvement,20000.0,700.0,User_21,True,Offer_83841760,Offer_83841760,0.0,Created,False,810.0,31.0,Offer,20000.0,Offer_83841760
1132219,Application_1001484676,O_Created,2016-12-07T10:23:15.936+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,OfferState_1613413991,Offer_83841760,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1613413991
1132220,Application_1001484676,O_Sent (mail and online),2016-12-07T10:23:24.342+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,OfferState_1297054051,Offer_83841760,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1297054051
1132221,Application_1001484676,W_Complete application,2016-12-07T10:23:24.355+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,Workitem_940151194,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_940151194
1132222,Application_1001484676,W_Call after offers,2016-12-07T10:23:24.361+0100,SCHEDULE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,Workitem_1803626874,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1803626874
1132223,Application_1001484676,W_Call after offers,2016-12-07T10:23:24.363+0100,START,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,Workitem_1408582147,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1408582147
1132224,Application_1001484676,A_Complete,2016-12-07T10:23:24.364+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,ApplState_425962961,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_425962961
1132225,Application_1001484676,W_Call after offers,2016-12-07T10:25:32.722+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_21,Unknown,Workitem_939848891,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_939848891
1132226,Application_1001484676,W_Call after offers,2016-12-11T07:31:32.626+0100,ATE_ABORT,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_1431854492,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1431854492
1132227,Application_1001484676,W_Call after offers,2016-12-11T07:31:32.633+0100,SCHEDULE,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_479822189,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_479822189
1132228,Application_1001484676,W_Call after offers,2016-12-22T11:14:45.730+0100,WITHDRAW,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,Workitem_781358722,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_781358722
1132229,Application_1001484676,W_Validate application,2016-12-22T11:14:45.736+0100,SCHEDULE,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,Workitem_591913649,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_591913649
1132230,Application_1001484676,W_Validate application,2016-12-22T11:14:45.739+0100,START,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,Workitem_132385705,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_132385705
1132231,Application_1001484676,A_Validating,2016-12-22T11:14:46.627+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,ApplState_1107424178,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1107424178
1132232,Application_1001484676,W_Validate application,2016-12-22T11:15:38.987+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,Workitem_47808732,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_47808732
1132233,Application_1001484676,W_Call incomplete files,2016-12-22T11:15:38.992+0100,SCHEDULE,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,Workitem_167137859,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_167137859
1132234,Application_1001484676,W_Call incomplete files,2016-12-22T11:15:38.994+0100,START,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,Workitem_696411618,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_696411618
1132235,Application_1001484676,A_Incomplete,2016-12-22T11:15:38.995+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,ApplState_687560625,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_687560625
1132236,Application_1001484676,O_Returned,2016-12-22T11:15:51.082+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,OfferState_83296738,Offer_83841760,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_83296738
1132237,Application_1001484676,W_Call incomplete files,2016-12-22T11:27:47.080+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_129,Unknown,Workitem_1371244151,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1371244151
1132238,Application_1001484676,W_Call incomplete files,2016-12-22T12:18:25.069+0100,RESUME,Limit raise,Home improvement,20000.0,Unknown,User_40,Unknown,Workitem_1140537214,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1140537214
1132239,Application_1001484676,W_Call incomplete files,2016-12-22T12:18:43.763+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_40,Unknown,Workitem_600464206,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_600464206
1132240,Application_1001484676,W_Call incomplete files,2016-12-22T12:30:53.655+0100,RESUME,Limit raise,Home improvement,20000.0,Unknown,User_63,Unknown,Workitem_1335684942,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1335684942
1132241,Application_1001484676,W_Call incomplete files,2016-12-22T12:33:00.288+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_63,Unknown,Workitem_200507101,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_200507101
1132242,Application_1001484676,W_Call incomplete files,2016-12-22T16:32:14.277+0100,ATE_ABORT,Limit raise,Home improvement,20000.0,Unknown,User_133,Unknown,Workitem_1900177868,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1900177868
1132243,Application_1001484676,W_Validate application,2016-12-22T16:32:14.285+0100,SCHEDULE,Limit raise,Home improvement,20000.0,Unknown,User_133,Unknown,Workitem_1145944795,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1145944795
1132244,Application_1001484676,W_Validate application,2016-12-22T16:32:14.287+0100,START,Limit raise,Home improvement,20000.0,Unknown,User_133,Unknown,Workitem_1470247564,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1470247564
1132245,Application_1001484676,A_Validating,2016-12-22T16:32:14.344+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_133,Unknown,ApplState_1800872923,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1800872923
1132246,Application_1001484676,W_Validate application,2016-12-22T16:32:40.146+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_133,Unknown,Workitem_1897378478,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1897378478
1132247,Application_1001484676,W_Validate application,2016-12-23T08:57:24.456+0100,RESUME,Limit raise,Home improvement,20000.0,Unknown,User_68,Unknown,Workitem_1065618517,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1065618517
1132248,Application_1001484676,W_Validate application,2016-12-23T09:19:53.930+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_68,Unknown,Workitem_1039676665,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1039676665
1132249,Application_1001484676,W_Call incomplete files,2016-12-23T09:19:53.935+0100,SCHEDULE,Limit raise,Home improvement,20000.0,Unknown,User_68,Unknown,Workitem_1600100177,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1600100177
1132250,Application_1001484676,W_Call incomplete files,2016-12-23T09:19:53.937+0100,START,Limit raise,Home improvement,20000.0,Unknown,User_68,Unknown,Workitem_525867327,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_525867327
1132251,Application_1001484676,A_Incomplete,2016-12-23T09:19:53.939+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_68,Unknown,ApplState_1117081325,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1117081325
1132252,Application_1001484676,W_Call incomplete files,2016-12-23T09:19:56.521+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_68,Unknown,Workitem_681856428,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_681856428
1132253,Application_1001484676,W_Call incomplete files,2016-12-23T10:25:24.415+0100,RESUME,Limit raise,Home improvement,20000.0,Unknown,User_67,Unknown,Workitem_1256320707,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1256320707
1132254,Application_1001484676,W_Call incomplete files,2016-12-23T10:29:38.228+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_67,Unknown,Workitem_187751819,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_187751819
1132255,Application_1001484676,W_Call incomplete files,2016-12-23T17:10:18.343+0100,ATE_ABORT,Limit raise,Home improvement,20000.0,Unknown,User_123,Unknown,Workitem_902886876,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_902886876
1132256,Application_1001484676,W_Validate application,2016-12-23T17:10:18.348+0100,SCHEDULE,Limit raise,Home improvement,20000.0,Unknown,User_123,Unknown,Workitem_1093018633,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1093018633
1132257,Application_1001484676,W_Validate application,2016-12-23T17:10:18.350+0100,START,Limit raise,Home improvement,20000.0,Unknown,User_123,Unknown,Workitem_285932468,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_285932468
1132258,Application_1001484676,A_Validating,2016-12-23T17:10:18.406+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_123,Unknown,ApplState_1303632848,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1303632848
1132259,Application_1001484676,W_Validate application,2016-12-24T00:00:01.420+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_1707060021,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1707060021
1132260,Application_1001484676,W_Validate application,2016-12-24T00:00:01.423+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_2145758303,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2145758303
1132261,Application_1001484676,W_Validate application,2016-12-24T00:00:01.427+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_1074845946,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1074845946
1132262,Application_1001484676,W_Validate application,2016-12-24T00:00:01.431+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_1449799607,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1449799607
1132263,Application_1001484676,W_Validate application,2016-12-24T00:00:01.435+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_758539751,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_758539751
1132264,Application_1001484676,W_Validate application,2016-12-24T00:00:01.438+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_787961065,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_787961065
1132265,Application_1001484676,W_Validate application,2016-12-24T00:00:01.442+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_294808991,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_294808991
1132266,Application_1001484676,W_Validate application,2016-12-24T00:00:01.446+0100,SUSPEND,Limit raise,Home improvement,20000.0,Unknown,User_1,Unknown,Workitem_409197597,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_409197597
1132267,Application_1001484676,O_Accepted,2016-12-27T11:08:56.796+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_30,Unknown,OfferState_1177124252,Offer_83841760,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1177124252
1132268,Application_1001484676,A_Pending,2016-12-27T11:08:56.798+0100,COMPLETE,Limit raise,Home improvement,20000.0,Unknown,User_30,Unknown,ApplState_1676259275,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1676259275
1132269,Application_1001484676,W_Validate application,2016-12-27T11:08:56.800+0100,ATE_ABORT,Limit raise,Home improvement,20000.0,Unknown,User_30,Unknown,Workitem_1332085493,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1332085493
312175,Application_1001624285,A_Create Application,2016-04-15T12:10:06.296+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_16,Unknown,Application_1001624285,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Application,Unknown,Application_1001624285
312176,Application_1001624285,A_Concept,2016-04-15T12:10:06.302+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_16,Unknown,ApplState_1772688586,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1772688586
312177,Application_1001624285,W_Complete application,2016-04-15T12:10:06.325+0100,SCHEDULE,Limit raise,Existing loan takeover,20000.0,Unknown,User_16,Unknown,Workitem_1060414988,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1060414988
312178,Application_1001624285,W_Complete application,2016-04-15T12:10:06.333+0100,START,Limit raise,Existing loan takeover,20000.0,Unknown,User_16,Unknown,Workitem_182624963,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_182624963
312179,Application_1001624285,W_Complete application,2016-04-15T12:10:27.754+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_16,Unknown,Workitem_1103566320,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1103566320
312180,Application_1001624285,W_Complete application,2016-04-15T19:42:10.028+0100,RESUME,Limit raise,Existing loan takeover,20000.0,Unknown,User_19,Unknown,Workitem_1949007779,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1949007779
312181,Application_1001624285,W_Complete application,2016-04-15T19:43:38.972+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_19,Unknown,Workitem_1569762275,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1569762275
312182,Application_1001624285,W_Complete application,2016-04-18T15:36:44.270+0100,RESUME,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,Workitem_1660448502,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1660448502
312183,Application_1001624285,A_Accepted,2016-04-18T15:43:21.019+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,ApplState_138211837,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_138211837
312184,Application_1001624285,O_Create Offer,2016-04-18T15:52:41.079+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,300.0,User_41,True,Offer_1325796067,Offer_1325796067,0.0,Created,False,0.0,84.0,Offer,21500.0,Offer_1325796067
312185,Application_1001624285,O_Created,2016-04-18T15:52:42.308+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,OfferState_240811445,Offer_1325796067,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_240811445
312186,Application_1001624285,O_Sent (mail and online),2016-04-18T15:52:54.042+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,OfferState_432245265,Offer_1325796067,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_432245265
312187,Application_1001624285,W_Complete application,2016-04-18T15:52:54.244+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,Workitem_1346444157,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1346444157
312188,Application_1001624285,W_Call after offers,2016-04-18T15:52:54.261+0100,SCHEDULE,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,Workitem_1156687061,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1156687061
312189,Application_1001624285,W_Call after offers,2016-04-18T15:52:54.272+0100,START,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,Workitem_128520063,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_128520063
312190,Application_1001624285,A_Complete,2016-04-18T15:52:54.277+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,ApplState_1779654263,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1779654263
312191,Application_1001624285,W_Call after offers,2016-04-18T15:54:49.489+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,Workitem_1680165127,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1680165127
312192,Application_1001624285,W_Call after offers,2016-04-22T16:09:14.533+0100,RESUME,Limit raise,Existing loan takeover,20000.0,Unknown,User_13,Unknown,Workitem_1031984870,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1031984870
312193,Application_1001624285,W_Call after offers,2016-04-22T16:10:06.476+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_13,Unknown,Workitem_717705205,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_717705205
312194,Application_1001624285,W_Call after offers,2016-05-03T10:23:10.059+0100,ATE_ABORT,Limit raise,Existing loan takeover,20000.0,Unknown,User_119,Unknown,Workitem_499895559,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_499895559
312195,Application_1001624285,W_Validate application,2016-05-03T10:23:10.067+0100,SCHEDULE,Limit raise,Existing loan takeover,20000.0,Unknown,User_119,Unknown,Workitem_1560707686,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1560707686
312196,Application_1001624285,W_Validate application,2016-05-03T10:23:10.075+0100,START,Limit raise,Existing loan takeover,20000.0,Unknown,User_119,Unknown,Workitem_1918761567,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1918761567
312197,Application_1001624285,A_Validating,2016-05-03T10:23:10.875+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_119,Unknown,ApplState_2053192260,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_2053192260
312198,Application_1001624285,O_Returned,2016-05-03T10:23:22.517+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_119,Unknown,OfferState_1964798165,Offer_1325796067,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1964798165
312199,Application_1001624285,W_Validate application,2016-05-03T10:25:19.641+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_119,Unknown,Workitem_217688757,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_217688757
312200,Application_1001624285,W_Validate application,2016-05-04T08:11:45.861+0100,RESUME,Limit raise,Existing loan takeover,20000.0,Unknown,User_30,Unknown,Workitem_1981565897,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1981565897
312201,Application_1001624285,W_Validate application,2016-05-04T08:11:50.523+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_30,Unknown,Workitem_834672587,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_834672587
312202,Application_1001624285,W_Validate application,2016-05-04T13:41:05.981+0100,RESUME,Limit raise,Existing loan takeover,20000.0,Unknown,User_29,Unknown,Workitem_1757594326,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1757594326
312203,Application_1001624285,W_Validate application,2016-05-04T14:11:40.855+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_29,Unknown,Workitem_1687992789,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1687992789
312204,Application_1001624285,W_Call incomplete files,2016-05-04T14:11:40.864+0100,SCHEDULE,Limit raise,Existing loan takeover,20000.0,Unknown,User_29,Unknown,Workitem_1961826677,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1961826677
312205,Application_1001624285,W_Call incomplete files,2016-05-04T14:11:40.866+0100,START,Limit raise,Existing loan takeover,20000.0,Unknown,User_29,Unknown,Workitem_1974950714,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1974950714
312206,Application_1001624285,A_Incomplete,2016-05-04T14:11:40.869+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_29,Unknown,ApplState_1828552327,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1828552327
312207,Application_1001624285,W_Call incomplete files,2016-05-04T14:18:39.742+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_29,Unknown,Workitem_526704494,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_526704494
312208,Application_1001624285,W_Call incomplete files,2016-05-04T18:43:15.014+0100,RESUME,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,Workitem_1993245683,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1993245683
312209,Application_1001624285,W_Call incomplete files,2016-05-04T18:44:58.549+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_41,Unknown,Workitem_1066138953,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1066138953
312210,Application_1001624285,W_Call incomplete files,2016-05-11T08:30:42.604+0100,ATE_ABORT,Limit raise,Existing loan takeover,20000.0,Unknown,User_121,Unknown,Workitem_300812014,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_300812014
312211,Application_1001624285,W_Validate application,2016-05-11T08:30:42.612+0100,SCHEDULE,Limit raise,Existing loan takeover,20000.0,Unknown,User_121,Unknown,Workitem_284667939,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_284667939
312212,Application_1001624285,W_Validate application,2016-05-11T08:30:42.615+0100,START,Limit raise,Existing loan takeover,20000.0,Unknown,User_121,Unknown,Workitem_59189579,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_59189579
312213,Application_1001624285,A_Validating,2016-05-11T08:30:42.684+0100,COMPLETE,Limit raise,Existing loan takeover,20000.0,Unknown,User_121,Unknown,ApplState_1090471346,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1090471346
312214,Application_1001624285,W_Validate application,2016-05-11T08:31:02.766+0100,SUSPEND,Limit raise,Existing loan takeover,20000.0,Unknown,User_121,Unknown,Workitem_105701153,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_105701153
312215,Application_1001624285,W_Validate application,2016-05-11T09:47:58.844+0100,RESUME,Limit raise,Existing loan takeover,20000.0,Unknown,User_29,Unknown,Workitem_1280739880,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1280739880
